date,product_code,customer_code,sold_quantity,fiscal_year
2020-02-01,A0418150101,90023026,19,2020
2020-02-01,A0418150101,90023028,22,2020
2020-02-01,A0418150101,90023029,28,2020
2020-02-01,A0418150101,90023030,6,2020
2020-02-01,A0418150101,90024184,2,2020
2020-02-01,A0418150101,90026205,9,2020
2020-03-01,A0418150101,70002017,7,2020
2020-03-01,A0418150101,70003181,2,2020
2020-03-01,A0418150101,70005163,9,2020
2020-03-01,A0418150101,70006157,4,2020
2020-03-01,A0418150101,70007199,16,2020
2020-03-01,A0418150101,70008169,3,2020
2020-03-01,A0418150101,70009133,1,2020
2020-03-01,A0418150101,70010048,4,2020
2020-03-01,A0418150101,70011193,1,2020
2020-03-01,A0418150101,70012043,4,2020
2020-03-01,A0418150101,70013125,1,2020
2020-03-01,A0418150101,70014143,1,2020
2020-03-01,A0418150101,70015151,1,2020
2020-03-01,A0418150101,70015152,1,2020
2020-03-01,A0418150101,70016177,1,2020
2020-03-01,A0418150101,70017060,1,2020
2020-03-01,A0418150101,70018115,2,2020
2020-03-01,A0418150101,70021096,7,2020
2020-03-01,A0418150101,70022084,7,2020
2020-03-01,A0418150101,70022085,4,2020
2020-03-01,A0418150101,70023031,3,2020
2020-03-01,A0418150101,70023032,6,2020
2020-03-01,A0418150101,70027208,2,2020
2020-03-01,A0418150101,80001019,7,2020
2020-03-01,A0418150101,80006155,14,2020
2020-03-01,A0418150101,80007195,28,2020
2020-03-01,A0418150101,80007196,5,2020
2020-03-01,A0418150101,90001020,1,2020
2020-03-01,A0418150101,90001021,10,2020
2020-03-01,A0418150101,90002001,9,2020
2020-03-01,A0418150101,90002003,9,2020
2020-03-01,A0418150101,90002004,9,2020
2020-03-01,A0418150101,90002005,5,2020
2020-03-01,A0418150101,90002007,12,2020
2020-03-01,A0418150101,90002008,29,2020
2020-03-01,A0418150101,90002009,37,2020
2020-03-01,A0418150101,90002011,2,2020
2020-03-01,A0418150101,90002012,5,2020
2020-03-01,A0418150101,90002013,4,2020
2020-03-01,A0418150101,90002015,8,2020
2020-03-01,A0418150101,90002016,26,2020
2020-03-01,A0418150101,90003179,3,2020
2020-03-01,A0418150101,90003180,4,2020
2020-03-01,A0418150101,90004061,1,2020
2020-03-01,A0418150101,90004063,1,2020
2020-03-01,A0418150101,90004065,1,2020
2020-03-01,A0418150101,90004067,2,2020
2020-03-01,A0418150101,90004068,2,2020
2020-03-01,A0418150101,90005159,2,2020
2020-03-01,A0418150101,90005160,1,2020
2020-03-01,A0418150101,90005161,3,2020
2020-03-01,A0418150101,90006153,1,2020
2020-03-01,A0418150101,90006156,11,2020
2020-03-01,A0418150101,90007197,5,2020
2020-03-01,A0418150101,90008164,4,2020
2020-03-01,A0418150101,90008165,5,2020
2020-03-01,A0418150101,90008167,1,2020
2020-03-01,A0418150101,90008168,10,2020
2020-03-01,A0418150101,90009127,1,2020
2020-03-01,A0418150101,90009129,1,2020
2020-03-01,A0418150101,90009132,4,2020
2020-03-01,A0418150101,90010044,1,2020
2020-03-01,A0418150101,90010045,1,2020
2020-03-01,A0418150101,90011185,3,2020
2020-03-01,A0418150101,90011187,3,2020
2020-03-01,A0418150101,90011188,2,2020
2020-03-01,A0418150101,90011189,2,2020
2020-03-01,A0418150101,90011191,1,2020
2020-03-01,A0418150101,90011192,6,2020
2020-03-01,A0418150101,90012033,1,2020
2020-03-01,A0418150101,90012035,1,2020
2020-03-01,A0418150101,90012036,1,2020
2020-03-01,A0418150101,90012037,2,2020
2020-03-01,A0418150101,90012039,1,2020
2020-03-01,A0418150101,90012040,2,2020
2020-03-01,A0418150101,90012041,4,2020
2020-03-01,A0418150101,90013117,2,2020
2020-03-01,A0418150101,90013120,1,2020
2020-03-01,A0418150101,90013121,1,2020
2020-03-01,A0418150101,90013123,2,2020
2020-03-01,A0418150101,90013124,1,2020
2020-03-01,A0418150101,90014136,1,2020
2020-03-01,A0418150101,90014139,2,2020
2020-03-01,A0418150101,90014140,1,2020
2020-03-01,A0418150101,90014141,3,2020
2020-03-01,A0418150101,90015144,1,2020
2020-03-01,A0418150101,90015147,1,2020
2020-03-01,A0418150101,90015149,1,2020
2020-03-01,A0418150101,90016171,1,2020
2020-03-01,A0418150101,90016172,1,2020
2020-03-01,A0418150101,90016173,1,2020
2020-03-01,A0418150101,90016175,1,2020
2020-03-01,A0418150101,90016176,2,2020
2020-03-01,A0418150101,90017049,1,2020
2020-03-01,A0418150101,90017053,1,2020
2020-03-01,A0418150101,90017055,1,2020
2020-03-01,A0418150101,90017057,1,2020
2020-03-01,A0418150101,90017059,2,2020
2020-03-01,A0418150101,90018105,1,2020
2020-03-01,A0418150101,90018107,1,2020
2020-03-01,A0418150101,90018109,1,2020
2020-03-01,A0418150101,90018113,1,2020
2020-03-01,A0418150101,90021087,3,2020
2020-03-01,A0418150101,90021088,1,2020
2020-03-01,A0418150101,90021089,2,2020
2020-03-01,A0418150101,90021091,3,2020
2020-03-01,A0418150101,90021092,2,2020
2020-03-01,A0418150101,90021093,2,2020
2020-03-01,A0418150101,90021095,6,2020
2020-03-01,A0418150101,90022071,9,2020
2020-03-01,A0418150101,90022072,5,2020
2020-03-01,A0418150101,90022073,8,2020
2020-03-01,A0418150101,90022075,4,2020
2020-03-01,A0418150101,90022076,9,2020
2020-03-01,A0418150101,90022077,8,2020
2020-03-01,A0418150101,90022079,9,2020
2020-03-01,A0418150101,90022080,3,2020
2020-03-01,A0418150101,90022081,28,2020
2020-03-01,A0418150101,90022083,19,2020
2020-03-01,A0418150101,90023023,6,2020
2020-03-01,A0418150101,90023024,1,2020
2020-03-01,A0418150101,90023025,1,2020
2020-03-01,A0418150101,90023027,3,2020
2020-03-01,A0418150101,90023028,4,2020
2020-03-01,A0418150101,90023029,2,2020
2020-03-01,A0418150101,90026205,3,2020
2020-03-01,A0418150101,90027207,3,2020
2020-04-01,A0418150101,70002018,79,2020
2020-04-01,A0418150101,70003182,19,2020
2020-04-01,A0418150101,70004070,4,2020
2020-04-01,A0418150101,70005163,32,2020
2020-04-01,A0418150101,70006158,37,2020
2020-04-01,A0418150101,70007198,11,2020
2020-04-01,A0418150101,70007199,55,2020
2020-04-01,A0418150101,70008170,58,2020
2020-04-01,A0418150101,70009134,18,2020
2020-04-01,A0418150101,70010047,3,2020
2020-04-01,A0418150101,70010048,13,2020
2020-04-01,A0418150101,70011194,36,2020
2020-04-01,A0418150101,70012042,1,2020
2020-04-01,A0418150101,70012043,12,2020
2020-04-01,A0418150101,70013126,12,2020
2020-04-01,A0418150101,70014142,2,2020
2020-04-01,A0418150101,70014143,13,2020
2020-04-01,A0418150101,70015151,2,2020
2020-04-01,A0418150101,70015152,14,2020
2020-04-01,A0418150101,70016178,14,2020
2020-04-01,A0418150101,70017060,2,2020
2020-04-01,A0418150101,70018115,6,2020
2020-04-01,A0418150101,70019204,2,2020
2020-04-01,A0418150101,70021096,40,2020
2020-04-01,A0418150101,70022084,6,2020
2020-04-01,A0418150101,70023031,3,2020
2020-04-01,A0418150101,70023032,17,2020
2020-04-01,A0418150101,70026206,5,2020
2020-04-01,A0418150101,70027208,4,2020
2020-04-01,A0418150101,80001019,27,2020
2020-04-01,A0418150101,80006154,7,2020
2020-04-01,A0418150101,80006155,5,2020
2020-04-01,A0418150101,80007195,38,2020
2020-04-01,A0418150101,80007196,32,2020
2020-04-01,A0418150101,90001020,5,2020
2020-04-01,A0418150101,90002002,14,2020
2020-04-01,A0418150101,90002003,2,2020
2020-04-01,A0418150101,90002004,5,2020
2020-04-01,A0418150101,90002006,16,2020
2020-04-01,A0418150101,90002007,16,2020
2020-04-01,A0418150101,90002008,210,2020
2020-04-01,A0418150101,90002010,100,2020
2020-04-01,A0418150101,90002011,13,2020
2020-04-01,A0418150101,90002012,20,2020
2020-04-01,A0418150101,90002014,3,2020
2020-04-01,A0418150101,90002015,11,2020
2020-04-01,A0418150101,90002016,116,2020
2020-04-01,A0418150101,90003179,6,2020
2020-04-01,A0418150101,90003180,30,2020
2020-04-01,A0418150101,90004063,1,2020
2020-04-01,A0418150101,90004066,1,2020
2020-04-01,A0418150101,90004067,5,2020
2020-04-01,A0418150101,90004068,1,2020
2020-04-01,A0418150101,90005159,3,2020
2020-04-01,A0418150101,90005160,3,2020
2020-04-01,A0418150101,90005162,30,2020
2020-04-01,A0418150101,90006156,54,2020
2020-04-01,A0418150101,90008164,8,2020
2020-04-01,A0418150101,90008166,6,2020
2020-04-01,A0418150101,90008167,6,2020
2020-04-01,A0418150101,90008168,23,2020
2020-04-01,A0418150101,90009127,2,2020
2020-04-01,A0418150101,90009128,2,2020
2020-04-01,A0418150101,90009130,2,2020
2020-04-01,A0418150101,90009131,1,2020
2020-04-01,A0418150101,90009132,5,2020
2020-04-01,A0418150101,90010044,3,2020
2020-04-01,A0418150101,90010046,7,2020
2020-04-01,A0418150101,90011186,5,2020
2020-04-01,A0418150101,90011187,1,2020
2020-04-01,A0418150101,90011188,4,2020
2020-04-01,A0418150101,90011190,5,2020
2020-04-01,A0418150101,90011191,4,2020
2020-04-01,A0418150101,90011192,26,2020
2020-04-01,A0418150101,90012034,2,2020
2020-04-01,A0418150101,90012035,4,2020
2020-04-01,A0418150101,90012036,2,2020
2020-04-01,A0418150101,90012038,1,2020
2020-04-01,A0418150101,90012039,2,2020
2020-04-01,A0418150101,90012040,4,2020
2020-04-01,A0418150101,90013116,2,2020
2020-04-01,A0418150101,90013118,1,2020
2020-04-01,A0418150101,90013120,3,2020
2020-04-01,A0418150101,90013122,2,2020
2020-04-01,A0418150101,90013123,3,2020
2020-04-01,A0418150101,90013124,13,2020
2020-04-01,A0418150101,90014135,1,2020
2020-04-01,A0418150101,90014136,1,2020
2020-04-01,A0418150101,90014139,1,2020
2020-04-01,A0418150101,90014140,2,2020
2020-04-01,A0418150101,90015144,2,2020
2020-04-01,A0418150101,90015146,2,2020
2020-04-01,A0418150101,90015147,1,2020
2020-04-01,A0418150101,90015148,1,2020
2020-04-01,A0418150101,90015150,5,2020
2020-04-01,A0418150101,90016171,1,2020
2020-04-01,A0418150101,90016172,1,2020
2020-04-01,A0418150101,90016174,2,2020
2020-04-01,A0418150101,90016175,3,2020
2020-04-01,A0418150101,90016176,8,2020
2020-04-01,A0418150101,90017050,1,2020
2020-04-01,A0418150101,90017051,1,2020
2020-04-01,A0418150101,90017052,1,2020
2020-04-01,A0418150101,90017054,2,2020
2020-04-01,A0418150101,90017055,1,2020
2020-04-01,A0418150101,90017056,3,2020
2020-04-01,A0418150101,90017058,3,2020
2020-04-01,A0418150101,90017059,2,2020
2020-04-01,A0418150101,90018106,5,2020
2020-04-01,A0418150101,90018107,1,2020
2020-04-01,A0418150101,90018110,1,2020
2020-04-01,A0418150101,90018114,2,2020
2020-04-01,A0418150101,90019203,2,2020
2020-04-01,A0418150101,90021086,1,2020
2020-04-01,A0418150101,90021087,5,2020
2020-04-01,A0418150101,90021088,6,2020
2020-04-01,A0418150101,90021090,4,2020
2020-04-01,A0418150101,90021091,5,2020
2020-04-01,A0418150101,90021092,5,2020
2020-04-01,A0418150101,90021094,4,2020
2020-04-01,A0418150101,90021095,10,2020
2020-04-01,A0418150101,90022071,3,2020
2020-04-01,A0418150101,90022072,5,2020
2020-04-01,A0418150101,90022074,74,2020
2020-04-01,A0418150101,90022075,2,2020
2020-04-01,A0418150101,90022076,2,2020
2020-04-01,A0418150101,90022078,4,2020
2020-04-01,A0418150101,90022079,9,2020
2020-04-01,A0418150101,90022080,4,2020
2020-04-01,A0418150101,90022082,22,2020
2020-04-01,A0418150101,90022083,73,2020
2020-04-01,A0418150101,90023022,5,2020
2020-04-01,A0418150101,90023023,71,2020
2020-04-01,A0418150101,90023024,4,2020
2020-04-01,A0418150101,90023026,7,2020
2020-04-01,A0418150101,90023027,4,2020
2020-04-01,A0418150101,90023028,1,2020
2020-04-01,A0418150101,90023030,43,2020
2020-04-01,A0418150101,90024184,1,2020
2020-04-01,A0418150101,90027207,16,2020
2020-05-01,A0418150101,70002017,6,2020
2020-05-01,A0418150101,70002018,104,2020
2020-05-01,A0418150101,70003181,10,2020
2020-05-01,A0418150101,70003182,91,2020
2020-05-01,A0418150101,70004069,1,2020
2020-05-01,A0418150101,70004070,3,2020
2020-05-01,A0418150101,70005163,54,2020
2020-05-01,A0418150101,70006157,7,2020
2020-05-01,A0418150101,70006158,42,2020
2020-05-01,A0418150101,70007198,14,2020
2020-05-01,A0418150101,70007199,71,2020
2020-05-01,A0418150101,70008169,6,2020
2020-05-01,A0418150101,70008170,77,2020
2020-05-01,A0418150101,70009133,1,2020
2020-05-01,A0418150101,70009134,10,2020
2020-05-01,A0418150101,70010047,2,2020
2020-05-01,A0418150101,70011193,5,2020
2020-05-01,A0418150101,70011194,17,2020
2020-05-01,A0418150101,70012042,3,2020
2020-05-01,A0418150101,70012043,32,2020
2020-05-01,A0418150101,70013125,2,2020
2020-05-01,A0418150101,70013126,40,2020
2020-05-01,A0418150101,70014142,2,2020
2020-05-01,A0418150101,70014143,20,2020
2020-05-01,A0418150101,70015151,1,2020
2020-05-01,A0418150101,70016177,1,2020
2020-05-01,A0418150101,70016178,17,2020
2020-05-01,A0418150101,70018115,12,2020
2020-05-01,A0418150101,70022085,134,2020
2020-05-01,A0418150101,70023031,2,2020
2020-05-01,A0418150101,70026206,17,2020
2020-05-01,A0418150101,80001019,5,2020
2020-05-01,A0418150101,80006154,12,2020
2020-05-01,A0418150101,80006155,17,2020
2020-05-01,A0418150101,80007195,49,2020
2020-05-01,A0418150101,90001021,22,2020
2020-05-01,A0418150101,90002001,14,2020
2020-05-01,A0418150101,90002002,14,2020
2020-05-01,A0418150101,90002003,22,2020
2020-05-01,A0418150101,90002005,15,2020
2020-05-01,A0418150101,90002006,3,2020
2020-05-01,A0418150101,90002007,8,2020
2020-05-01,A0418150101,90002009,96,2020
2020-05-01,A0418150101,90002010,67,2020
2020-05-01,A0418150101,90002011,6,2020
2020-05-01,A0418150101,90002013,9,2020
2020-05-01,A0418150101,90002014,17,2020
2020-05-01,A0418150101,90002015,18,2020
2020-05-01,A0418150101,90003179,5,2020
2020-05-01,A0418150101,90004061,1,2020
2020-05-01,A0418150101,90004062,1,2020
2020-05-01,A0418150101,90004063,1,2020
2020-05-01,A0418150101,90004065,1,2020
2020-05-01,A0418150101,90004066,1,2020
2020-05-01,A0418150101,90004067,20,2020
2020-05-01,A0418150101,90005159,4,2020
2020-05-01,A0418150101,90005161,4,2020
2020-05-01,A0418150101,90005162,20,2020
2020-05-01,A0418150101,90006153,5,2020
2020-05-01,A0418150101,90007197,131,2020
2020-05-01,A0418150101,90008165,8,2020
2020-05-01,A0418150101,90008166,3,2020
2020-05-01,A0418150101,90008167,9,2020
2020-05-01,A0418150101,90009127,1,2020
2020-05-01,A0418150101,90009129,1,2020
2020-05-01,A0418150101,90009130,3,2020
2020-05-01,A0418150101,90009131,2,2020
2020-05-01,A0418150101,90010045,2,2020
2020-05-01,A0418150101,90010046,17,2020
2020-05-01,A0418150101,90011185,2,2020
2020-05-01,A0418150101,90011186,5,2020
2020-05-01,A0418150101,90011187,2,2020
2020-05-01,A0418150101,90011189,6,2020
2020-05-01,A0418150101,90011190,6,2020
2020-05-01,A0418150101,90011191,3,2020
2020-05-01,A0418150101,90012033,1,2020
2020-05-01,A0418150101,90012034,2,2020
2020-05-01,A0418150101,90012035,4,2020
2020-05-01,A0418150101,90012037,4,2020
2020-05-01,A0418150101,90012038,3,2020
2020-05-01,A0418150101,90012039,3,2020
2020-05-01,A0418150101,90012041,27,2020
2020-05-01,A0418150101,90013117,2,2020
2020-05-01,A0418150101,90013118,3,2020
2020-05-01,A0418150101,90013119,1,2020
2020-05-01,A0418150101,90013121,3,2020
2020-05-01,A0418150101,90013122,1,2020
2020-05-01,A0418150101,90013123,3,2020
2020-05-01,A0418150101,90014135,2,2020
2020-05-01,A0418150101,90014137,1,2020
2020-05-01,A0418150101,90014138,3,2020
2020-05-01,A0418150101,90014139,3,2020
2020-05-01,A0418150101,90014141,22,2020
2020-05-01,A0418150101,90015145,2,2020
2020-05-01,A0418150101,90015146,1,2020
2020-05-01,A0418150101,90015147,1,2020
2020-05-01,A0418150101,90015149,2,2020
2020-05-01,A0418150101,90015150,8,2020
2020-05-01,A0418150101,90016171,1,2020
2020-05-01,A0418150101,90016173,1,2020
2020-05-01,A0418150101,90016174,3,2020
2020-05-01,A0418150101,90016175,1,2020
2020-05-01,A0418150101,90017049,1,2020
2020-05-01,A0418150101,90017050,2,2020
2020-05-01,A0418150101,90017051,3,2020
2020-05-01,A0418150101,90017053,1,2020
2020-05-01,A0418150101,90017054,3,2020
2020-05-01,A0418150101,90017055,2,2020
2020-05-01,A0418150101,90017057,2,2020
2020-05-01,A0418150101,90017058,3,2020
2020-05-01,A0418150101,90017059,17,2020
2020-05-01,A0418150101,90018105,1,2020
2020-05-01,A0418150101,90018106,3,2020
2020-05-01,A0418150101,90018107,1,2020
2020-05-01,A0418150101,90018109,1,2020
2020-05-01,A0418150101,90018113,1,2020
2020-05-01,A0418150101,90018114,10,2020
2020-05-01,A0418150101,90020103,2,2020
2020-05-01,A0418150101,90021086,6,2020
2020-05-01,A0418150101,90021087,6,2020
2020-05-01,A0418150101,90021089,6,2020
2020-05-01,A0418150101,90021090,2,2020
2020-05-01,A0418150101,90021091,4,2020
2020-05-01,A0418150101,90021093,3,2020
2020-05-01,A0418150101,90021094,5,2020
2020-05-01,A0418150101,90021095,27,2020
2020-05-01,A0418150101,90022071,12,2020
2020-05-01,A0418150101,90022073,6,2020
2020-05-01,A0418150101,90022074,92,2020
2020-05-01,A0418150101,90022075,7,2020
2020-05-01,A0418150101,90022077,7,2020
2020-05-01,A0418150101,90022078,15,2020
2020-05-01,A0418150101,90022079,15,2020
2020-05-01,A0418150101,90022081,188,2020
2020-05-01,A0418150101,90022082,37,2020
2020-05-01,A0418150101,90022083,49,2020
2020-05-01,A0418150101,90023022,6,2020
2020-05-01,A0418150101,90023023,45,2020
2020-05-01,A0418150101,90023025,5,2020
2020-05-01,A0418150101,90023026,4,2020
2020-05-01,A0418150101,90023027,2,2020
2020-05-01,A0418150101,90023029,5,2020
2020-05-01,A0418150101,90023030,49,2020
2020-05-01,A0418150101,90026205,18,2020
2020-05-01,A0418150101,90027207,7,2020
2020-06-01,A0418150101,70002017,34,2020
2020-06-01,A0418150101,70002018,235,2020
2020-06-01,A0418150101,70003181,25,2020
2020-06-01,A0418150101,70003182,53,2020
2020-06-01,A0418150101,70004069,3,2020
2020-06-01,A0418150101,70004070,2,2020
2020-06-01,A0418150101,70006157,12,2020
2020-06-01,A0418150101,70006158,42,2020
2020-06-01,A0418150101,70007198,14,2020
2020-06-01,A0418150101,70008169,8,2020
2020-06-01,A0418150101,70008170,13,2020
2020-06-01,A0418150101,70009133,6,2020
2020-06-01,A0418150101,70009134,6,2020
2020-06-01,A0418150101,70010048,15,2020
2020-06-01,A0418150101,70011193,4,2020
2020-06-01,A0418150101,70011194,27,2020
2020-06-01,A0418150101,70012042,8,2020
2020-06-01,A0418150101,70013125,8,2020
2020-06-01,A0418150101,70013126,11,2020
2020-06-01,A0418150101,70014142,7,2020
2020-06-01,A0418150101,70015152,13,2020
2020-06-01,A0418150101,70016177,3,2020
2020-06-01,A0418150101,70016178,19,2020
2020-06-01,A0418150101,70017060,17,2020
2020-06-01,A0418150101,70019204,2,2020
2020-06-01,A0418150101,70020104,2,2020
2020-06-01,A0418150101,70021096,27,2020
2020-06-01,A0418150101,70022084,9,2020
2020-06-01,A0418150101,70022085,111,2020
2020-06-01,A0418150101,70023032,73,2020
2020-06-01,A0418150101,70026206,8,2020
2020-06-01,A0418150101,70027208,25,2020
2020-06-01,A0418150101,80006154,68,2020
2020-06-01,A0418150101,80007196,57,2020
2020-06-01,A0418150101,90001020,17,2020
2020-06-01,A0418150101,90001021,71,2020
2020-06-01,A0418150101,90002001,23,2020
2020-06-01,A0418150101,90002002,11,2020
2020-06-01,A0418150101,90002004,50,2020
2020-06-01,A0418150101,90002005,7,2020
2020-06-01,A0418150101,90002006,24,2020
2020-06-01,A0418150101,90002008,159,2020
2020-06-01,A0418150101,90002009,103,2020
2020-06-01,A0418150101,90002010,134,2020
2020-06-01,A0418150101,90002012,38,2020
2020-06-01,A0418150101,90002013,49,2020
2020-06-01,A0418150101,90002014,47,2020
2020-06-01,A0418150101,90002016,216,2020
2020-06-01,A0418150101,90003180,71,2020
2020-06-01,A0418150101,90004061,3,2020
2020-06-01,A0418150101,90004062,3,2020
2020-06-01,A0418150101,90004064,2,2020
2020-06-01,A0418150101,90004065,3,2020
2020-06-01,A0418150101,90004066,3,2020
2020-06-01,A0418150101,90004068,11,2020
2020-06-01,A0418150101,90005160,13,2020
2020-06-01,A0418150101,90005161,14,2020
2020-06-01,A0418150101,90005162,46,2020
2020-06-01,A0418150101,90006153,21,2020
2020-06-01,A0418150101,90006156,52,2020
2020-06-01,A0418150101,90007197,55,2020
2020-06-01,A0418150101,90008164,15,2020
2020-06-01,A0418150101,90008165,15,2020
2020-06-01,A0418150101,90008166,23,2020
2020-06-01,A0418150101,90008168,84,2020
2020-06-01,A0418150101,90009128,2,2020
2020-06-01,A0418150101,90009129,5,2020
2020-06-01,A0418150101,90009130,4,2020
2020-06-01,A0418150101,90009132,6,2020
2020-06-01,A0418150101,90010044,1,2020
2020-06-01,A0418150101,90010045,4,2020
2020-06-01,A0418150101,90010046,17,2020
2020-06-01,A0418150101,90011185,7,2020
2020-06-01,A0418150101,90011186,5,2020
2020-06-01,A0418150101,90011188,5,2020
2020-06-01,A0418150101,90011189,4,2020
2020-06-01,A0418150101,90011190,8,2020
2020-06-01,A0418150101,90011192,36,2020
2020-06-01,A0418150101,90012033,2,2020
2020-06-01,A0418150101,90012034,9,2020
2020-06-01,A0418150101,90012036,9,2020
2020-06-01,A0418150101,90012037,7,2020
2020-06-01,A0418150101,90012038,9,2020
2020-06-01,A0418150101,90012040,4,2020
2020-06-01,A0418150101,90012041,44,2020
2020-06-01,A0418150101,90013116,9,2020
2020-06-01,A0418150101,90013117,2,2020
2020-06-01,A0418150101,90013118,2,2020
2020-06-01,A0418150101,90013120,3,2020
2020-06-01,A0418150101,90013121,4,2020
2020-06-01,A0418150101,90013122,4,2020
2020-06-01,A0418150101,90013124,42,2020
2020-06-01,A0418150101,90014136,7,2020
2020-06-01,A0418150101,90014137,7,2020
2020-06-01,A0418150101,90014138,3,2020
2020-06-01,A0418150101,90014140,6,2020
2020-06-01,A0418150101,90014141,21,2020
2020-06-01,A0418150101,90015144,3,2020
2020-06-01,A0418150101,90015145,2,2020
2020-06-01,A0418150101,90015146,1,2020
2020-06-01,A0418150101,90015148,2,2020
2020-06-01,A0418150101,90015149,4,2020
2020-06-01,A0418150101,90015150,4,2020
2020-06-01,A0418150101,90016172,5,2020
2020-06-01,A0418150101,90016173,4,2020
2020-06-01,A0418150101,90016174,7,2020
2020-06-01,A0418150101,90016176,32,2020
2020-06-01,A0418150101,90017049,5,2020
2020-06-01,A0418150101,90017050,6,2020
2020-06-01,A0418150101,90017052,6,2020
2020-06-01,A0418150101,90017053,3,2020
2020-06-01,A0418150101,90017054,1,2020
2020-06-01,A0418150101,90017056,8,2020
2020-06-01,A0418150101,90017057,1,2020
2020-06-01,A0418150101,90017058,6,2020
2020-06-01,A0418150101,90018105,2,2020
2020-06-01,A0418150101,90018106,13,2020
2020-06-01,A0418150101,90018108,1,2020
2020-06-01,A0418150101,90018109,1,2020
2020-06-01,A0418150101,90018110,2,2020
2020-06-01,A0418150101,90018112,1,2020
2020-06-01,A0418150101,90018113,3,2020
2020-06-01,A0418150101,90018114,11,2020
2020-06-01,A0418150101,90021086,8,2020
2020-06-01,A0418150101,90021088,4,2020
2020-06-01,A0418150101,90021089,6,2020
2020-06-01,A0418150101,90021090,16,2020
2020-06-01,A0418150101,90021092,4,2020
2020-06-01,A0418150101,90021093,4,2020
2020-06-01,A0418150101,90021094,14,2020
2020-06-01,A0418150101,90022072,15,2020
2020-06-01,A0418150101,90022073,27,2020
2020-06-01,A0418150101,90022074,61,2020
2020-06-01,A0418150101,90022076,23,2020
2020-06-01,A0418150101,90022077,33,2020
2020-06-01,A0418150101,90022078,19,2020
2020-06-01,A0418150101,90022080,32,2020
2020-06-01,A0418150101,90022081,109,2020
2020-06-01,A0418150101,90022082,143,2020
2020-06-01,A0418150101,90023022,9,2020
2020-06-01,A0418150101,90023024,19,2020
2020-06-01,A0418150101,90023025,16,2020
2020-06-01,A0418150101,90023026,12,2020
2020-06-01,A0418150101,90023028,17,2020
2020-06-01,A0418150101,90023029,17,2020
2020-06-01,A0418150101,90023030,74,2020
2020-06-01,A0418150101,90024184,2,2020
2020-06-01,A0418150101,90026205,17,2020
2020-07-01,A0418150101,70002017,30,2020
2020-07-01,A0418150101,70003181,6,2020
2020-07-01,A0418150101,70004069,4,2020
2020-07-01,A0418150101,70005163,21,2020
2020-07-01,A0418150101,70006157,10,2020
2020-07-01,A0418150101,70007199,105,2020
2020-07-01,A0418150101,70008169,4,2020
2020-07-01,A0418150101,70009133,2,2020
2020-07-01,A0418150101,70010047,10,2020
2020-07-01,A0418150101,70010048,23,2020
2020-07-01,A0418150101,70011193,4,2020
2020-07-01,A0418150101,70012043,4,2020
2020-07-01,A0418150101,70013125,4,2020
2020-07-01,A0418150101,70014143,8,2020
2020-07-01,A0418150101,70015151,4,2020
2020-07-01,A0418150101,70015152,19,2020
2020-07-01,A0418150101,70016177,3,2020
2020-07-01,A0418150101,70017060,25,2020
2020-07-01,A0418150101,70018115,4,2020
2020-07-01,A0418150101,70019204,2,2020
2020-07-01,A0418150101,70021096,46,2020
2020-07-01,A0418150101,70022084,11,2020
2020-07-01,A0418150101,70022085,65,2020
2020-07-01,A0418150101,70023031,15,2020
2020-07-01,A0418150101,70023032,50,2020
2020-07-01,A0418150101,70027208,6,2020
2020-07-01,A0418150101,80001019,16,2020
2020-07-01,A0418150101,80006155,76,2020
2020-07-01,A0418150101,80007195,91,2020
2020-07-01,A0418150101,80007196,133,2020
2020-07-01,A0418150101,90001020,6,2020
2020-07-01,A0418150101,90001021,67,2020
2020-07-01,A0418150101,90002001,25,2020
2020-07-01,A0418150101,90002003,23,2020
2020-07-01,A0418150101,90002004,21,2020
2020-07-01,A0418150101,90002005,63,2020
2020-07-01,A0418150101,90002007,19,2020
2020-07-01,A0418150101,90002008,386,2020
2020-07-01,A0418150101,90002009,143,2020
2020-07-01,A0418150101,90002011,20,2020
2020-07-01,A0418150101,90002012,20,2020
2020-07-01,A0418150101,90002013,51,2020
2020-07-01,A0418150101,90002015,44,2020
2020-07-01,A0418150101,90002016,48,2020
2020-07-01,A0418150101,90003179,12,2020
2020-07-01,A0418150101,90003180,107,2020
2020-07-01,A0418150101,90004061,4,2020
2020-07-01,A0418150101,90004063,3,2020
2020-07-01,A0418150101,90004064,2,2020
2020-07-01,A0418150101,90004065,4,2020
2020-07-01,A0418150101,90004067,25,2020
2020-07-01,A0418150101,90004068,2,2020
2020-07-01,A0418150101,90005159,3,2020
2020-07-01,A0418150101,90005160,3,2020
2020-07-01,A0418150101,90005161,3,2020
2020-07-01,A0418150101,90006153,3,2020
2020-07-01,A0418150101,90006156,82,2020
2020-07-01,A0418150101,90007197,153,2020
2020-07-01,A0418150101,90008164,30,2020
2020-07-01,A0418150101,90008165,29,2020
2020-07-01,A0418150101,90008167,10,2020
2020-07-01,A0418150101,90008168,55,2020
2020-07-01,A0418150101,90009127,8,2020
2020-07-01,A0418150101,90009128,1,2020
2020-07-01,A0418150101,90009129,5,2020
2020-07-01,A0418150101,90009131,2,2020
2020-07-01,A0418150101,90009132,32,2020
2020-07-01,A0418150101,90010044,7,2020
2020-07-01,A0418150101,90010045,2,2020
